season,team,wins,games,pyth_wins_same_year,warps_wins,pure_quality_pts,schedule_context_pts,projection_quality_pts,pyth_forecast_prior,prior_games,warps_error,pyth_error
2016,SF,2.0,16,4.166512009858605,5.953434174327211,-2.7006864532191397,-0.24959230612001165,-2.7006864532191397,3.841443287806485,16.0,3.953434174327211,1.8414432878064848
2016,TB,9.0,16,7.6068993907926465,7.554052266355147,-0.4638921238092184,-0.09189968741188569,-0.4638921238092184,6.15418975193655,16.0,-1.4459477336448527,-2.84581024806345
2016,TEN,9.0,16,8.074938909711292,7.00229934252101,-2.1522141604597116,0.15018224454245227,-2.1522141604597116,4.884679201953082,16.0,-1.9977006574789904,-4.115320798046918
2016,WAS,8.5,16,8.316270102454766,8.058301228892695,0.006665984159108353,0.026548592637064744,0.006665984159108353,8.222430052413321,16.0,-0.4416987711073048,-0.2775699475866791
2017,ARI,8.0,16,6.1216676086846,9.08524800981156,1.183384103819719,0.20090085324882212,1.183384103819719,9.350523545789022,16.0,1.0852480098115596,1.350523545789022
2017,ATL,10.0,16,9.07321992933147,9.619363130164093,2.832599814490748,-0.038157154835881855,2.832599814490748,10.605389345606405,16.0,-0.3806368698359073,0.6053893456064046
2017,BAL,9.0,16,10.434070678800195,8.175990320755991,-0.07172526583357573,0.11531557751869725,-0.07172526583357573,8.627133402826036,16.0,-0.8240096792440088,-0.37286659717396375
2017,BUF,9.0,16,6.383506934023983,8.114258274362458,0.5280539643240317,-0.10534734150198798,0.5280539643240317,8.511857071623895,16.0,-0.8857417256375424,-0.48814292837610473
2017,CAR,11.0,16,8.985091808645027,7.494792330645854,-0.7092710934304763,-0.04550156055019938,-0.7092710934304763,7.190763557056704,16.0,-3.505207669354146,-3.8092364429432957
2017,CHI,5.0,16,6.207261270773124,6.948532627818599,-1.8360789968146487,0.026654487085756053,-1.8360789968146487,4.798089134345474,16.0,1.948532627818599,-0.20191086565452565
2017,CIN,7.0,16,6.27203956008239,8.607393815993653,0.6490841190861587,0.11689248499338345,0.6490841190861587,8.296138736413504,16.0,1.6073938159936532,1.2961387364135035
2017,CLE,0.0,16,3.348716789398904,5.724278765574308,-3.932380975929422,0.020364272367471316,-3.932380975929422,3.496004763679834,16.0,5.724278765574308,3.496004763679834
2017,DAL,9.0,16,8.607085857594058,9.154395051634005,2.218871653193505,-0.08263908678569296,2.218871653193505,10.888252467728158,16.0,0.1543950516340047,1.888252467728158
2017,DEN,5.0,16,5.4474655784279085,8.291019343868497,0.9477794851497704,-0.14074499447121755,0.9477794851497704,9.07801324886154,16.0,3.2910193438684967,4.07801324886154
2017,DET,9.0,16,8.817798162068922,7.453169620335855,-0.8031636557221347,-0.02775173541365705,-0.8031636557221347,7.676962621180671,16.0,-1.5468303796641454,-1.323037378819329
2017,GB,7.0,16,6.297991741685446,8.390838286853896,0.6626099846613082,-0.006123488986282841,0.6626099846613082,9.012879126327357,16.0,1.3908382868538958,2.0128791263273573
2017,HOU,4.0,16,5.657083749043209,7.808302824628016,-0.581535155331051,0.0825845709182899,-0.581535155331051,6.484642709447984,16.0,3.808302824628016,2.484642709447984
2017,IND,4.0,16,4.248708158416311,8.059367794169185,-0.34725861051672446,0.14282526047285843,-0.34725861051672446,8.44823151104768,16.0,4.0593677941691855,4.44823151104768
2017,JAX,10.0,16,11.84555916916698,7.722103324165987,-1.0951758670448828,0.19374119548107793,-1.0951758670448828,5.877202409331728,16.0,-2.277896675834013,-4.122797590668272
2017,KC,10.0,16,9.881698325576535,8.312364397540218,1.0092777077389583,-0.15375126307663603,1.0092777077389583,10.073124809221554,16.0,-1.6876356024597818,0.07312480922155373
2017,LAC,9.0,16,10.444069044479331,7.647028481747828,-0.30613003324800103,-0.08648416149529067,-0.30613003324800103,7.704216505721964,16.0,-1.352971518252172,-1.2957834942780364
2017,LAR,11.0,16,11.326776939353435,5.973084202147254,-3.3798564552581993,-0.024579176119066716,-3.3798564552581993,3.324503153712344,16.0,-5.026915797852746,-7.675496846287656
2017,LV,6.0,16,6.009513373248961,7.903405959410788,0.3731711562674083,-0.161004611539175,0.3731711562674083,8.73209549921362,16.0,1.9034059594107884,2.732095499213621
2017,MIA,6.0,16,4.977440566464319,7.589463025712588,-0.2569572879493928,-0.13369937870037094,-0.2569572879493928,7.566540316606446,16.0,1.589463025712588,1.5665403166064458
2017,MIN,13.0,16,11.652437065030023,8.71371233644668,0.811371757871065,0.11832373299736483,0.811371757871065,8.597192766197876,16.0,-4.2862876635533205,-4.402807233802124
2017,NE,13.0,16,11.804684998520488,9.80882639373103,3.130518508943754,-0.02062413618315514,3.130518508943754,12.693432206225888,16.0,-3.19117360626897,-0.3065677937741125
2017,NO,11.0,16,10.878751294423326,8.275354650545204,0.49431553374092396,-0.009365550312218042,0.49431553374092396,8.308000493556758,16.0,-2.7246453494547964,-2.691999506443242
2017,NYG,3.0,16,4.0562570029599865,8.202556775814276,0.5282248992102793,-0.0555869827751545,0.5282248992102793,8.827459718174133,16.0,5.202556775814276,5.827459718174133
2017,NYJ,5.0,16,5.711535996115638,6.383045061791185,-2.3614996507619272,-0.11399589686022216,-2.3614996507619272,4.491957967979029,16.0,1.3830450617911847,-0.5080420320209713
2017,PHI,13.0,16,11.813469581374596,8.129711063364267,0.3524525273554367,-0.038259824521826705,0.3524525273554367,8.973893902321047,16.0,-4.870288936635733,-4.026106097678953
2017,PIT,13.0,16,10.529174837418102,9.20267993243384,1.682683076560623,0.10541623783453767,1.682683076560623,9.85232290515673,16.0,-3.79732006756616,-3.147677094843271
2017,SEA,9.0,16,8.92019374263115,8.981232206824108,1.2996158163799203,0.11329432456816738,1.2996158163799203,9.794280297551243,16.0,-0.01876779317589161,0.7942802975512429
2017,SF,6.0,16,6.630333593165463,5.999638754289165,-3.535797776479948,0.04348149194657977,-3.535797776479948,4.166512009858605,16.0,-0.0003612457108346234,-1.8334879901413954
2017,TB,5.0,16,6.765315773131564,7.448433821839781,-0.4896294616402602,-0.13118754109970085,-0.4896294616402602,7.6068993907926465,16.0,2.4484338218397808,2.6068993907926465
2017,TEN,9.0,16,7.396422456255783,8.543531024916934,0.27783420417207577,0.19301382221388508,0.27783420417207577,8.074938909711292,16.0,-0.45646897508306594,-0.9250610902887075
2017,WAS,7.0,16,6.812513677765269,8.2368783906629,0.7246119281014586,-0.09800441260577038,0.7246119281014586,8.316270102454766,16.0,1.2368783906629002,1.3162701024547658
2018,ARI,3.0,16,2.9014441755272733,7.249132431914608,-0.8473330040696616,-0.12902067474685786,-0.8473330040696616,6.1216676086846,16.0,4.249132431914608,3.1216676086846
2018,ATL,7.0,16,7.796165301294625,8.421105170509575,0.7074044408430824,-0.0028289721634741946,0.7074044408430824,9.07321992933147,16.0,1.4211051705095752,2.0732199293314704
2018,BAL,10.0,16,10.764214195819367,8.637534521084715,0.9193902123322439,0.047791575061333205,0.9193902123322439,10.434070678800195,16.0,-1.3624654789152846,0.4340706788001949
2018,BUF,6.0,16,5.025600578225533,7.287871914474763,-1.246387847211837,0.0156258887974172,-1.246387847211837,6.383506934023983,16.0,1.2878719144747626,0.38350693402398317
2018,CAR,7.0,16,7.84993531433855,7.981341793534622,0.23131716883399359,-0.08178725541703613,0.23131716883399359,8.985091808645027,16.0,0.9813417935346216,1.985091808645027
2018,CHI,12.0,16,11.50989388564962,7.270791281473598,-1.1965180481920914,-0.004491181884928225,-1.1965180481920914,6.207261270773124,16.0,-4.729208718526402,-5.792738729226876
2018,CIN,6.0,16,6.029568853629349,7.411517092062633,-1.1043430778473535,0.03556671603678229,-1.1043430778473535,6.27203956008239,16.0,1.411517092062633,0.2720395600823897
2018,CLE,7.5,16,7.169338643812018,6.384866902535208,-2.5133613495015097,-0.06063906546787678,-2.5133613495015097,3.348716789398904,16.0,-1.115133097464792,-4.151283210601096
2018,DAL,10.0,16,8.42862165084779,7.912075452973311,-0.0395506134958158,-0.03281666346174074,-0.0395506134958158,8.607085857594058,16.0,-2.087924547026689,-1.3929141424059424
2018,DEN,6.0,16,7.441455869834241,7.39249949720803,-0.9301635886160693,-0.02265353747277209,-0.9301635886160693,5.4474655784279085,16.0,1.3924994972080302,-0.5525344215720915
2018,DET,6.0,16,7.006340035900736,8.259899823563845,0.44217920218087253,-0.0045718668383524065,0.44217920218087253,8.817798162068922,16.0,2.2598998235638454,2.8177981620689216
2018,GB,6.5,16,7.414470099139515,7.3106479732232845,-0.9758146418136533,-0.05848527279319147,-0.9758146418136533,6.297991741685446,16.0,0.8106479732232845,-0.20200825831455393
2018,HOU,11.0,16,10.22199167778036,7.3592154157011365,-1.5130318229474498,0.1283018415474007,-1.5130318229474498,5.657083749043209,16.0,-3.6407845842988635,-5.342916250956791
2018,IND,10.0,16,10.128814415145364,6.624025591583155,-2.575496082248757,0.06954782416057231,-2.575496082248757,4.248708158416311,16.0,-3.3759744084168446,-5.751291841583689
2018,JAX,5.0,16,5.658057468790152,9.713403500015168,2.3782052874250383,0.15496580995850617,2.3782052874250383,11.84555916916698,16.0,4.713403500015168,6.845559169166981
2018,KC,12.0,16,10.681198914265712,8.697833109260715,1.3963317657874317,-0.07006891100708441,1.3963317657874317,9.881698325576535,16.0,-3.3021668907392847,-2.1183016744234653
2018,LAC,12.0,16,10.416099546225997,9.106723432898614,1.6749721087387652,0.05394572365340255,1.6749721087387652,10.444069044479331,16.0,-2.8932765671013865,-1.5559309555206688
2018,LAR,13.0,16,10.867704409773612,9.227463061283135,2.361183687608909,-0.0980563701087226,2.361183687608909,11.326776939353435,16.0,-3.772536938716865,-1.6732230606465652
2018,LV,4.0,16,3.9089918297920514,7.152980607601503,-1.408901474757763,0.0009462379628158324,-1.408901474757763,6.009513373248961,16.0,3.152980607601503,2.0095133732489607
2018,MIA,7.0,16,5.223692307440469,6.8216419547058535,-2.2303536544990012,0.07600425916475945,-2.2303536544990012,4.977440566464319,16.0,-0.17835804529414645,-2.0225594335356814
2018,MIN,8.5,16,8.513314141002171,9.514807414436666,2.6198720855386,-0.012629812936837643,2.6198720855386,11.652437065030023,16.0,1.0148074144366657,3.152437065030023
2018,NE,11.0,16,10.678035720419402,9.513851643106069,2.1191992033524056,0.13818576373875532,2.1191992033524056,11.804684998520488,16.0,-1.4861483568939313,0.8046849985204876
2018,NO,13.0,16,11.188832688077948,9.347864090141535,2.478410554290005,-0.06556341816610842,2.478410554290005,10.878751294423326,16.0,-3.6521359098584654,-2.121248705576674
2018,NYG,5.0,16,6.960953262104232,6.735484348697573,-1.9725930461150112,-0.043460242375888546,-1.9725930461150112,4.0562570029599865,16.0,1.7354843486975726,-0.9437429970400135
2018,NYJ,4.0,16,5.431226932065751,7.6090046242171265,-1.1081538188663487,0.13705579871817805,-1.1081538188663487,5.711535996115638,16.0,3.6090046242171265,1.7115359961156376
2018,PHI,9.0,16,8.503285270891977,9.452563243759384,2.4877549648848603,-0.005815434175248974,2.4877549648848603,11.813469581374596,16.0,0.45256324375938384,2.813469581374596
2018,PIT,9.5,16,9.617618675337324,8.85434766060672,1.556091159462481,-0.04101762536524719,1.556091159462481,10.529174837418102,16.0,-0.6456523393932798,1.0291748374181022
2018,SEA,10.0,16,9.948901228331563,8.414053610422636,0.8883293371028556,-0.06288924966978837,0.8883293371028556,8.92019374263115,16.0,-1.585946389577364,-1.0798062573688494
2018,SF,4.0,16,5.779535761624862,7.412066027609669,-0.785592174226885,-0.06416334398393252,-0.785592174226885,6.630333593165463,16.0,3.4120660276096686,2.630333593165463
2018,TB,5.0,16,6.515114647802977,7.191030202254943,-1.117230516870797,-0.06995026714216838,-1.117230516870797,6.765315773131564,16.0,2.191030202254943,1.7653157731315643
2018,TEN,9.0,16,8.216465532549867,8.038642956559146,-0.14768797845337384,0.06470184981277693,-0.14768797845337384,7.396422456255783,16.0,-0.961357043440854,-1.6035775437442172
2018,WAS,7.0,16,5.740810292651512,7.693713650581061,-0.548128463842325,0.008269884316605886,-0.548128463842325,6.812513677765269,16.0,0.6937136505810608,-0.18748632223473116
2019,ARI,5.5,16,6.116926963266665,5.4173051707969355,-4.127805743271552,-0.10386661663866965,-4.127805743271552,2.9014441755272733,16.0,-0.08269482920306448,-2.5985558244727267
2019,ATL,7.0,16,7.562819816802684,7.9942841625175385,0.1857498506689019,-0.06082315673315213,0.1857498506689019,7.796165301294625,16.0,0.9942841625175385,0.796165301294625
2019,BAL,14.0,16,13.08087238970106,9.183403814503384,1.7945703699877693,0.0697420843042544,1.7945703699877693,10.764214195819367,16.0,-4.816596185496616,-3.235785804180633
2019,BUF,10.0,16,9.794476684563326,7.456493226362774,-1.3534152211420962,0.13711420559029036,-1.3534152211420962,5.025600578225533,16.0,-2.543506773637226,-4.974399421774467
2019,CAR,5.0,16,5.072754226130078,8.007955269397275,0.06665073363995257,-0.01715655635086565,0.06665073363995257,7.84993531433855,16.0,3.007955269397275,2.84993531433855
2019,CHI,8.0,16,7.410430022737271,9.489220177403366,2.7150690939575677,-0.06999155097084184,2.7150690939575677,11.50989388564962,16.0,1.4892201774033662,3.5098938856496193
2019,CIN,2.0,16,4.399900518561534,7.1373433394874555,-1.7267494622558317,0.08375058359163014,-1.7267494622558317,6.029568853629349,16.0,5.1373433394874555,4.029568853629349
2019,CLE,6.0,16,6.5040535220671565,7.941992358274122,-0.3558059586390465,0.07916017369180578,-0.3558059586390465,7.169338643812018,16.0,1.9419923582741223,1.1693386438120177
2019,DAL,8.0,16,10.74337494460875,8.161616065612264,0.2082380090196481,0.01665231190394658,0.2082380090196481,8.42862165084779,16.0,0.1616160656122645,0.4286216508477896
2019,DEN,7.0,16,6.927341203766694,7.45788133686624,-0.5174388924445212,-0.11994681889984649,-0.5174388924445212,7.441455869834241,16.0,0.4578813368662402,0.44145586983424057
2019,DET,3.5,16,6.000431370908055,7.3250783415639225,-1.0789850551988176,-0.014315067714872518,-1.0789850551988176,7.006340035900736,16.0,3.8250783415639225,3.5063400359007364
2019,GB,13.0,16,9.71163941817397,7.710896216945775,-0.26467763908518777,-0.06914244789167959,-0.26467763908518777,7.414470099139515,16.0,-5.289103783054225,-5.585529900860485
2019,HOU,10.0,16,7.826077574142543,8.559383524722488,1.3822166240595675,-0.13544841300102614,1.3822166240595675,10.22199167778036,16.0,-1.440616475277512,0.22199167778036077
2019,IND,7.0,16,7.690154695653293,8.73417294171187,1.3918365929153558,-0.04585263655613463,1.3918365929153558,10.128814415145364,16.0,1.7341729417118703,3.1288144151453636
2019,JAX,6.0,16,5.437593602700737,7.227296145025388,-1.0124059341253326,-0.08122224646328324,-1.0124059341253326,5.658057468790152,16.0,1.227296145025388,-0.3419425312098481
2019,KC,12.0,16,11.387811386476663,9.435403783821457,2.728762034521589,-0.0962260925491674,2.728762034521589,10.681198914265712,16.0,-2.5645962161785434,-1.3188010857342878
2019,LAC,5.0,16,7.777642393287881,9.180514975853825,2.0776331068625815,-0.032043735200998784,2.0776331068625815,10.416099546225997,16.0,4.180514975853825,5.416099546225997
2019,LAR,9.0,16,8.748591494500214,9.584726346329424,2.5067314737548942,0.0624407342393274,2.5067314737548942,10.867704409773612,16.0,0.5847263463294237,1.8677044097736122
2019,LV,7.0,16,5.340072034976447,6.147509176460747,-2.6476970347242514,-0.1566859456676145,-2.6476970347242514,3.9089918297920514,16.0,-0.8524908235392532,-3.0910081702079486
2019,MIA,5.0,16,3.8915015131275434,6.690508990869956,-2.2732952281544123,0.02194604480898812,-2.2732952281544123,5.223692307440469,16.0,1.6905089908699562,0.2236923074404693
2019,MIN,10.0,16,10.688664582576559,8.247756745035616,0.6580816211107947,-0.07439155555626245,0.6580816211107947,8.513314141002171,16.0,-1.7522432549643838,-1.486685858997829
2019,NE,12.0,16,13.031337968048891,9.363962510735357,1.755132533927995,0.1645488633736342,1.755132533927995,10.678035720419402,16.0,-2.636037489264643,-1.3219642795805981
2019,NO,13.0,16,10.687876835779827,9.447397055427519,2.506996587695638,-0.011718005574685338,2.506996587695638,11.188832688077948,16.0,-3.552602944572481,-1.811167311922052
2019,NYG,4.0,16,5.442434892601589,7.993236453584477,-0.6188000302210122,0.1864447993874438,-0.6188000302210122,6.960953262104232,16.0,3.993236453584477,2.9609532621042316
2019,NYJ,7.0,16,5.585140451362267,6.913916060668917,-2.3325534101608345,0.15677405066696268,-2.3325534101608345,5.431226932065751,16.0,-0.0860839393310826,-1.5687730679342486
2019,PHI,9.0,16,8.793197415224748,8.280331447906534,0.17619986805322205,0.09013497392930854,0.17619986805322205,8.503285270891977,16.0,-0.7196685520934665,-0.4967147291080227
2019,PIT,8.0,16,7.552007176982404,8.820324236706734,1.1832576946473947,0.05856676907584035,1.1832576946473947,9.617618675337324,16.0,0.8203242367067336,1.617618675337324
2019,SEA,11.0,16,8.16526087242014,8.63196942078321,0.942803503529956,0.04246322795785286,0.942803503529956,9.948901228331563,16.0,-2.3680305792167893,-1.0510987716684372
2019,SF,13.0,16,11.794543222036305,7.398861533993112,-1.056569498391368,0.01381160199812493,-1.056569498391368,5.779535761624862,16.0,-5.601138466006888,-7.220464238375138
2019,TB,7.0,16,8.188108210640673,7.05982294855988,-1.3417516229010913,-0.07087962543615482,-1.3417516229010913,6.515114647802977,16.0,0.05982294855988002,-0.4848853521970229
2019,TEN,9.0,16,9.810393613404356,7.714634550918509,-0.16207575438062533,-0.09371111825455457,-0.16207575438062533,8.216465532549867,16.0,-1.2853654490814908,-0.7835344674501332
